id;identifier;dataset_identifier;RADIO_C14 Std_To;RADIO_CalAMS_;RADIO_CalibC14_From_yrmax;RADIO_CalibC14_From_yrmin;RADIO_CalibC14_To_yrmax;RADIO_CalibC14_To_yrmin;RADIO_CalibC14_yrmax;RADIO_CalibC14_yrmin;RADIO_TL_From;RADIO_TL_To;RADIO_UnknownCal_From;RADIO_UnknownCal_To;RADIO_UnknownRadio_;RADIO_UnknownRadio_>;RADIO;CAL__BP;CAL_From_BP;CAL_To_BP;CAL_DatingMethod;CAL__BP_2;CAL_From_BP_2;CAL_To_BP_2;CAL_DatingMethod_2;CAL_From_BP_3;CAL_To_BP_3;CAL_DatingMethod_3;CAL__BP_4;CAL_From_BP_4;CAL_To_BP_4;CAL_DatingMethod_4;CALENDAR;PER_Notes;PER_BeginBP;PER_BeginBP_From;PER_BeginBP_To;PER_EndBP;PER_EndBP_From;PER_EndBP_To;PER_Notes_2;PER_BeginBP__2;PER_BeginBP_From_2;PER_BeginBP_To_2;PER_EndBP__2;PER_EndBP_From_2;PER_EndBP_To_2;PER_Notes_3;PER_BeginBP_To_3;PER_EndBP_To_3;PERIOD;P1_RADIO_To;P1_RADIO_From;P2_RADIO_To;P2_RADIO_From;P3_CAL_To;P3_CAL_From;P4_PER_To;P4_PER_From;UniqueFrom;UniqueTo;Chosen_C14;Chosen_OtherRadio;Chosen_Calendar;Chosen_Period;RadioAndCalendarAvailable;NoDtaes;C14_older_than_30000BP;AgeErrorMinus;AgeErrorOrPlusError;From_Method;From_AgeErrorOrPlusError;From_AgeErrorMinus;To_Method;To_AgeErrorOrPlusError;To_AgeErrorMinus;AgeFrom;AgeTo
915;Farmoor: IA/Rom.|COUN000595|S43/10;Farmoor: IA/Rom.|COUN000595;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;well;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
916;Farmoor: IA/Rom.|COUN000595|S590/4;Farmoor: IA/Rom.|COUN000595;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;;;;;;;1900;2599;2599;1900;;;;1;;;;;;;;;;;;2599;1900
917;Faverdale|COUN001266|BugsPresence;Faverdale|COUN001266;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;;;;;;;1900;2599;2599;1900;;;;1;;;;;;;;;;;;2599;1900
918;Faxadalur|COUN001393|S1;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
919;Faxadalur|COUN001393|S10;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
920;Faxadalur|COUN001393|S11;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
921;Faxadalur|COUN001393|S12;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
922;Faxadalur|COUN001393|S2;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
923;Faxadalur|COUN001393|S3;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
924;Faxadalur|COUN001393|S4;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
925;Faxadalur|COUN001393|S5;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
926;Faxadalur|COUN001393|S6;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
927;Faxadalur|COUN001393|S7;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
928;Faxadalur|COUN001393|S8;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
929;Faxadalur|COUN001393|S9;Faxadalur|COUN001393;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1082;;;400;;;;;;;;;;;;;1;;;;;;;400;1082;1082;400;;;;1;;;;;;;;;;;;1082;400
930;Federsee: Alleshausen-Grundweisen|COUN001142|S102;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
931;Federsee: Alleshausen-Grundweisen|COUN001142|S106;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
932;Federsee: Alleshausen-Grundweisen|COUN001142|S107;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
933;Federsee: Alleshausen-Grundweisen|COUN001142|S110;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
934;Federsee: Alleshausen-Grundweisen|COUN001142|S111;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
935;Federsee: Alleshausen-Grundweisen|COUN001142|S112;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
936;Federsee: Alleshausen-Grundweisen|COUN001142|S113;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
937;Federsee: Alleshausen-Grundweisen|COUN001142|S114;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
938;Federsee: Alleshausen-Grundweisen|COUN001142|S117;Federsee: Alleshausen-Grundweisen|COUN001142;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;6449;;;3649;;;;;;;;;;;;;1;;;;;;;3649;6449;6449;3649;;;;1;;;;;;;;;;;;6449;3649
939;Federsee: Alleshausen-Hartöschle|COUN001140|BugsPresence;Federsee: Alleshausen-Hartöschle|COUN001140;;;;;;;;;;;;;;;0;5869;;;Unknown;;;;;;;;;;;;1;;6449;;;3649;;;;;;;;;;;;;1;;;;;5869;5869;3649;6449;5869;5869;;;1;;;;;;;;;;;;;5869;5869
940;Federsee: Seekirch-Achweisen|COUN001143|BugsPresence;Federsee: Seekirch-Achweisen|COUN001143;;;;;;;;;;;;;;;0;;4829;4454;Wiggle;;;;;;;;;;;;1;;6449;;;3649;;;;;;;;;;;;;1;;;;;4454;4829;3649;6449;4829;4454;;;1;;;;;;;;;;;;;4829;4454
941;Federsee: Seekirch-Stockweisen|COUN001141|BugsPresence;Federsee: Seekirch-Stockweisen|COUN001141;;;;;;;;;;;;;;;0;;4979;4839;Wiggle;;;;;;;;;;;;1;;6449;;;3649;;;;;;;;;;;;;1;;;;;4839;4979;3649;6449;4979;4839;;;1;;;;;;;;;;;;;4979;4839
942;Ferryland|COUN000844|E111;Ferryland|COUN000844;;;;;;;;;;;;;;;0;;329;277;HistCal;;;;;;;;;;;;1;;400;;;0;;;;;;;;;;;;;1;;;;;277;329;0;400;329;277;;;1;;;;;;;;;;;;;329;277
943;Ferryland|COUN000844|E114;Ferryland|COUN000844;;;;;;;;;;;;;;;0;330;;;HistCal;;;;;;;;;;;;1;;400;;;0;;;;;;;;;;;;;1;;;;;330;330;0;400;330;330;;;1;;;;;;;;;;;;;330;330
944;Ferryland|COUN000844|E116;Ferryland|COUN000844;;;;;;;;;;;;;;;0;330;;;HistCal;;;;;;;;;;;;1;;400;;;0;;;;;;;;;;;;;1;;;;;330;330;0;400;330;330;;;1;;;;;;;;;;;;;330;330
945;Ferryland|COUN000844|E170;Ferryland|COUN000844;;;;;;;;;;;;;;;0;330;;;HistCal;;;;;;;;;;;;1;;400;;;0;;;;;;;;;;;;;1;;;;;330;330;0;400;330;330;;;1;;;;;;;;;;;;;330;330
946;Ferryland|COUN000844|E49;Ferryland|COUN000844;;;;;;;;;;;;;;;0;;277;;HistCal;;;;;;;;;;;;1;;400;;;0;;;;;;;;;;;;;1;;;;;;277;0;400;277;0;;;1;;;;;;;;;;;;;277;0
947;Ferryland|COUN000844|E50;Ferryland|COUN000844;;;;;;;;;;;;;;;0;;329;277;HistCal;;;;;;;;;;;;1;;400;;;0;;;;;;;;;;;;;1;;;;;277;329;0;400;329;277;;;1;;;;;;;;;;;;;329;277
948;Fiave F4|COUN000122|S1;Fiave F4|COUN000122;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
949;Fishbourne: medieval pit|COUN001474|S4;Fishbourne: medieval pit|COUN001474;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1550;;;400;;;;;;;;;;;;;1;;;;;;;400;1550;1550;400;;;;1;;;;;;;;;;;;1550;400
950;Fishbourne: medieval pit|COUN001474|S5;Fishbourne: medieval pit|COUN001474;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1550;;;400;;;;;;;;;;;;;1;;;;;;;400;1550;1550;400;;;;1;;;;;;;;;;;;1550;400
951;Fishbourne: Roman harbour|COUN000123|S1;Fishbourne: Roman harbour|COUN000123;;;;;;;;;;;;;;;0;;1907;1870;ArchCal;;;;;;;;;;;;1;;1907;;;1540;;;;;;;;;;;;;1;;;;;1870;1907;1540;1907;1907;1870;;;1;;;;;;;;;;;;;1907;1870
952;Fisherwick|COUN000437|S1j;Fisherwick|COUN000437;;;;;;;2338;1900;;;;;;;1;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;1900;2338;;;;;1900;2599;2338;1900;1;;;;;;;;;;;;;;;2338;1900
953;Fisherwick|COUN000437|S301j;Fisherwick|COUN000437;;;;;;;2338;1900;;;;;;;1;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;1900;2338;;;;;1900;2599;2338;1900;1;;;;;;;;;;;;;;;2338;1900
954;Fisherwick|COUN000437|S302f;Fisherwick|COUN000437;;;;;;;2338;1900;;;;;;;1;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;1900;2338;;;;;1900;2599;2338;1900;1;;;;;;;;;;;;;;;2338;1900
955;Fiskerton|COUN000124|S0_75m;Fiskerton|COUN000124;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;;;;;;;1900;2599;2599;1900;;;;1;;;;;;;;;;;;2599;1900
956;Fiskerton|COUN000124|S1_6m;Fiskerton|COUN000124;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2599;;;1900;;;;;;;;;;;;;1;;;;;;;1900;2599;2599;1900;;;;1;;;;;;;;;;;;2599;1900
957;Flag Fen|COUN000126|Column_A_F4;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
958;Flag Fen|COUN000126|Column_A_F5;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
959;Flag Fen|COUN000126|Column_A_F6;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
960;Flag Fen|COUN000126|Column_A_F7;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
961;Flag Fen|COUN000126|Column_A_F8;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
962;Flag Fen|COUN000126|Column_A_F9;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
963;Flag Fen|COUN000126|Column_B_F10;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
964;Flag Fen|COUN000126|Column_B_F11;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
965;Flag Fen|COUN000126|Column_B_F12;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
966;Flag Fen|COUN000126|Column_B_F13;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
967;Flag Fen|COUN000126|Column_B_F14;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
968;Flag Fen|COUN000126|Platform_S1;Flag Fen|COUN000126;;;;;;;;;;;;;3500;2180;1;;;;;;;;;;;;;;;;0;;2949;;;2599;;;;;;;;;;;;;1;;;3500;3500;;;2599;2949;3500;3500;;1;;;;;;;;UnknownRadio;60;;UnknownRadio;60;;3560;3440
969;Flag Fen|COUN000126|Platform_S2;Flag Fen|COUN000126;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2949;;;2599;;;;;;;;;;;;;1;;;;;;;2599;2949;2949;2599;;;;1;;;;;;;;;;;;2949;2599
970;Flodden Hill|COUN000849|BugsPresence;Flodden Hill|COUN000849;;;;;;;2109;1876;;;;;;;1;;2119;1870;CalAMS;;2039;1890;CalAMS;;;;;;;;1;;1907;;;1540;;;;;;;;;;;;;1;1876;2109;;;1870;2119;1540;1907;2109;1876;1;;;;1;;;;;;;;;;;2109;1876
971;Fréjus|COUN001658|_432;Fréjus|COUN001658;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2009;;;1500;;;;;;;;;;;;;1;;;;;;;1500;2009;2009;1500;;;;1;;;;;;;;;;;;2009;1500
972;Fréjus|COUN001658|_535;Fréjus|COUN001658;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2009;;;1500;;;;;;;;;;;;;1;;;;;;;1500;2009;2009;1500;;;;1;;;;;;;;;;;;2009;1500
973;Fréjus|COUN001658|_609;Fréjus|COUN001658;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2009;;;1500;;;;;;;;;;;;;1;;;;;;;1500;2009;2009;1500;;;;1;;;;;;;;;;;;2009;1500
974;Fréjus|COUN001658|_610;Fréjus|COUN001658;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;2009;;;1500;;;;;;;;;;;;;1;;;;;;;1500;2009;2009;1500;;;;1;;;;;;;;;;;;2009;1500
975;Fujiwara|COUN001175|BugsPresence;Fujiwara|COUN001175;;;;;;;;;;;;;;;0;;1256;1239;HistCal;;;;;;;;;;;;1;;1550;;;400;;;;;;;;;;;;;1;;;;;1239;1256;400;1550;1256;1239;;;1;;;;;;;;;;;;;1256;1239
976;Gale Common|COUN001445|BugsPresence;Gale Common|COUN001445;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
977;Garden under Sandet (GUS)|COUN000132|S1406;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
978;Garden under Sandet (GUS)|COUN000132|S1824;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
979;Garden under Sandet (GUS)|COUN000132|S1938;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
980;Garden under Sandet (GUS)|COUN000132|S1967;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
981;Garden under Sandet (GUS)|COUN000132|S2028;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
982;Garden under Sandet (GUS)|COUN000132|S2297;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
983;Garden under Sandet (GUS)|COUN000132|S2358;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
984;Garden under Sandet (GUS)|COUN000132|S2513;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
985;Garden under Sandet (GUS)|COUN000132|S2661;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
986;Garden under Sandet (GUS)|COUN000132|S3069;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
987;Garden under Sandet (GUS)|COUN000132|S3501;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
988;Garden under Sandet (GUS)|COUN000132|S3506;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
989;Garden under Sandet (GUS)|COUN000132|S3513;Garden under Sandet (GUS)|COUN000132;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;961;;;400;;;;;;;;;;;;;1;;;;;;;400;961;961;400;;;;1;;;;;;;;;;;;961;400
990;Garden under Sandet (GUS)|COUN000820|S1406;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
991;Garden under Sandet (GUS)|COUN000820|S1824;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
992;Garden under Sandet (GUS)|COUN000820|S1938;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
993;Garden under Sandet (GUS)|COUN000820|S1967;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
994;Garden under Sandet (GUS)|COUN000820|S2028;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
995;Garden under Sandet (GUS)|COUN000820|S2297;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
996;Garden under Sandet (GUS)|COUN000820|S2358;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
997;Garden under Sandet (GUS)|COUN000820|S2384;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
998;Garden under Sandet (GUS)|COUN000820|S2405;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
999;Garden under Sandet (GUS)|COUN000820|S2424a;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1000;Garden under Sandet (GUS)|COUN000820|S2424b;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1001;Garden under Sandet (GUS)|COUN000820|S2425;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1002;Garden under Sandet (GUS)|COUN000820|S2432;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1003;Garden under Sandet (GUS)|COUN000820|S2433c;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1004;Garden under Sandet (GUS)|COUN000820|S2435;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1005;Garden under Sandet (GUS)|COUN000820|S2469;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1006;Garden under Sandet (GUS)|COUN000820|S2485;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1007;Garden under Sandet (GUS)|COUN000820|S2513;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1008;Garden under Sandet (GUS)|COUN000820|S2529;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1009;Garden under Sandet (GUS)|COUN000820|S2591;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1010;Garden under Sandet (GUS)|COUN000820|S2601;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1011;Garden under Sandet (GUS)|COUN000820|S2602;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
1012;Garden under Sandet (GUS)|COUN000820|S2610;Garden under Sandet (GUS)|COUN000820;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;
