id;identifier;dataset_identifier;ZorDepthTop;ZorDepthBot;RADIO_CalibC14_Notes_simpl;RADIO_CalibC14__yrmax;RADIO_CalibC14__yrmin;RADIO_CalibC14_from_yrmax;RADIO_CalibC14_from_yrmin;RADIO_CalibC14_to_yrmax;RADIO_CalibC14_to_yrmin;RADIO_CalibC14_Notes_simpl_2;RADIO_CalibC14_from_yrmax_2;RADIO_CalibC14_from_yrmin_2;RADIO_C14_BeyondCalibration;RADIO_C14_BeyondCalibration_From;RADIO_C14_BeyondCalibration_To;RADIO_Method;RADIO_AAR_;RADIO_ESR_;RADIO_TL_;RADIO_TL_from;RADIO_TL_to;RADIO_U-Series_from;RADIO_U234/U238_;RADIO_UnknownRadio_.x;RADIO_UnknownRadio_from;RADIO_UnknownRadio_to;RADIO_AAR__2;RADIO_ESR__2;RADIO_TL__2;RADIO_TL_from_2;RADIO_TL_to_2;RADIO_UnknownRadio_.y;RADIO_AAR__3;RADIO_TL__3;RADIO_AAR__4;RADIO_AAR__5;RADIO;CAL__BP;CAL_From_BP;CAL_To_BP;CAL_DatingMethod;CAL_From_BP_2;CAL_To_BP_2;CAL_DatingMethod_2;CALENDAR;PER_Notes;PER_BeginBP;PER_BeginBP_From;PER_BeginBP_To;PER_EndBP;PER_EndBP_From;PER_EndBP_To;PER_Notes_2;PER_BeginBP__2;PER_BeginBP_From_2;PER_BeginBP_To_2;PER_EndBP__2;PER_EndBP_From_2;PER_EndBP_To_2;PER_Notes_3;PER_BeginBP__3;PER_EndBP__3;PERIOD;P1_RADIO_To;P1_RADIO_From;P2_RADIO_To;P2_RADIO_From;P3_CAL_To;P3_CAL_From;P4_PER_To;P4_PER_From;UniqueFrom;UniqueTo;Chosen_C14;Chosen_OtherRadio;Chosen_Calendar;Chosen_Period;RadioAndCalendarAvailable;NoDtaes;C14_older_than_30000BP;AgeErrorOrPlusError;AgeErrorMinus;Chosen_C14_AgeDepthModel;From_Method;From_AgeErrorOrPlusError;From_AgeErrorMinus;To_Method;To_AgeErrorOrPlusError;To_AgeErrorMinus;AgeFrom;AgeTo
3897;Toppeladugård|COUN000340|S7;Toppeladugård|COUN000340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3898;Toppeladugård|COUN000340|S8;Toppeladugård|COUN000340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3899;Toppeladugård|COUN000340|S9;Toppeladugård|COUN000340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3900;Toppeladugård|COUN001275|Allerod_Layer;Toppeladugård|COUN001275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3901;Toppeladugård|COUN001275|Gyttja_lower;Toppeladugård|COUN001275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;10000;;;0;;;;;;;;;;;;;1;;;;;;;0;10000;10000;0;;;;1;;;;;;;;;;;;;10000;0
3902;Toppeladugård|COUN001275|Gyttja_upper;Toppeladugård|COUN001275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;10000;;;0;;;;;;;;;;;;;1;;;;;;;0;10000;10000;0;;;;1;;;;;;;;;;;;;10000;0
3903;Toppeladugård|COUN001275|Peat_lower;Toppeladugård|COUN001275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;10000;;;0;;;;;;;;;;;;;1;;;;;;;0;10000;10000;0;;;;1;;;;;;;;;;;;;10000;0
3904;Toppeladugård|COUN001275|Peat_upper;Toppeladugård|COUN001275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;10000;;;0;;;;;;;;;;;;;1;;;;;;;0;10000;10000;0;;;;1;;;;;;;;;;;;;10000;0
3905;Torrie Borehole|COUN000341|S1;Torrie Borehole|COUN000341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3906;Torrie Borehole|COUN000341|S2;Torrie Borehole|COUN000341;;;;15448;14922;;;;;;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;14922;15448;;;;;10000;13500;15448;14922;1;;;;;;;;;;;;;;;;15448;14922
3907;Torrie Borehole|COUN000341|S4;Torrie Borehole|COUN000341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3908;Torrie Borehole|COUN000341|S5;Torrie Borehole|COUN000341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3909;Torshavn|COUN000342|S1;Torshavn|COUN000342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;5000;;;0;;;;;;;;;;;;;1;;;;;;;0;5000;5000;0;;;;1;;;;;;;;;;;;;5000;0
3910;Tourves|COUN000550|S10;Tourves|COUN000550;355;387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3911;Tourves|COUN000550|S11;Tourves|COUN000550;387;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3912;Tourves|COUN000550|S12;Tourves|COUN000550;418;450;;5038;4822;;;;;;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;10000;;;0;;;;;;;;;;;;;1;4822;5038;;;;;0;10000;5038;4822;1;;;;;;;;;;;;;;;;5038;4822
3913;Tourves|COUN000550|S13;Tourves|COUN000550;455;488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3914;Tourves|COUN000550|S14;Tourves|COUN000550;488;518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3915;Tourves|COUN000550|S15;Tourves|COUN000550;518;550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3916;Tourves|COUN000550|S16;Tourves|COUN000550;558;588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3917;Tourves|COUN000550|S17;Tourves|COUN000550;588;618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3918;Tourves|COUN000550|S18;Tourves|COUN000550;618;650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3919;Tourves|COUN000550|S3;Tourves|COUN000550;118;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;10000;;;0;;;;;;;;;;;;;1;;;;;;;0;10000;10000;0;;;;1;;;;;;;;;;;;;10000;0
3920;Tourves|COUN000550|S4;Tourves|COUN000550;154;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3921;Tourves|COUN000550|S5;Tourves|COUN000550;187;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3922;Tourves|COUN000550|S6;Tourves|COUN000550;217;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3923;Tourves|COUN000550|S7;Tourves|COUN000550;254;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3924;Tourves|COUN000550|S8;Tourves|COUN000550;283;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3925;Tourves|COUN000550|S9;Tourves|COUN000550;313;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3926;Trelleborg: brick pit|COUN001273|LG_clay;Trelleborg: brick pit|COUN001273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3927;Trhlovca|COUN001199|BugsPresence;Trhlovca|COUN001199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;2580000;;;11500;;;;;;;;;;;;;1;;;;;;;11500;2580000;2580000;11500;;;;1;;;;;;;;;;;;;2580000;11500
3928;Twyning|COUN000506|S1_3;Twyning|COUN000506;;;;45394;37783;;;;;;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;122000;;;29000;;;;;;;;;;;;;1;37783;45394;;;;;29000;122000;45394;37783;1;;;;;;1;;;;;;;;;;45394;37783
3929;Twyning|COUN000506|S5;Twyning|COUN000506;;;;41039;40260;;;;;;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0; ;122000;;;29000;;;;;;;;;;;;;1;40260;41039;;;;;29000;122000;41039;40260;1;;;;;;1;;;;;;;;;;41039;40260
3930;Tåsjö|COUN001629|Bulk;Tåsjö|COUN001629;;;;;;;;;;;;;;;50000;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;57000;;;29000;;;;;;;;;;;;;1;;;;;;;29000;57000;57000;29000;;;;1;;;;;;;;;;;;;57000;29000
3931;Tåsjö|COUN001629|F5;Tåsjö|COUN001629;;;;;;;;;;;;;;;50000;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;57000;;;29000;;;;;;;;;;;;;1;;;;;;;29000;57000;57000;29000;;;;1;;;;;;;;;;;;;57000;29000
3932;Tåsjö|COUN001629|F6;Tåsjö|COUN001629;;;;;;;;;;;;;;;50000;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;57000;;;29000;;;;;;;;;;;;;1;;;;;;;29000;57000;57000;29000;;;;1;;;;;;;;;;;;;57000;29000
3933;Tåsjö|COUN001629|F7;Tåsjö|COUN001629;;;;;;;;;;;;;;;50000;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;57000;;;29000;;;;;;;;;;;;;1;;;;;;;29000;57000;57000;29000;;;;1;;;;;;;;;;;;;57000;29000
3934;Tåsjö|COUN001629|F8;Tåsjö|COUN001629;;;;;;;;;;;;;;;50000;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;57000;;;29000;;;;;;;;;;;;;1;;;;;;;29000;57000;57000;29000;;;;1;;;;;;;;;;;;;57000;29000
3935;Tåsjö|COUN001629|F9;Tåsjö|COUN001629;;;;;;;;;;;;;;;50000;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;57000;;;29000;;;;;;;;;;;;;1;;;;;;;29000;57000;57000;29000;;;;1;;;;;;;;;;;;;57000;29000
3936;Uggerby Aa|COUN001300|Sandy_layer;Uggerby Aa|COUN001300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;10000;;;0;;;;;;;;;;;;;1;;;;;;;0;10000;10000;0;;;;1;;;;;;;;;;;;;10000;0
3937;Uldalid|COUN000344|S1;Uldalid|COUN000344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;5000;;;0;;;;;;;;;;;;;1;;;;;;;0;5000;5000;0;;;;1;;;;;;;;;;;;;5000;0
3938;Uldalid|COUN000344|S2;Uldalid|COUN000344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;5000;;;0;;;;;;;;;;;;;1;;;;;;;0;5000;5000;0;;;;1;;;;;;;;;;;;;5000;0
3939;Uldalid|COUN000344|S3;Uldalid|COUN000344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;5000;;;0;;;;;;;;;;;;;1;;;;;;;0;5000;5000;0;;;;1;;;;;;;;;;;;;5000;0
3940;Upper Beeding|COUN000345|S1;Upper Beeding|COUN000345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;122000;;;10000;;;;;;;;;;;;;1;;;;;;;10000;122000;122000;10000;;;;1;;;;;;;;;;;;;122000;10000
3941;Upper Strensham|COUN000346|S1;Upper Strensham|COUN000346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;243000;;;191000;;;;;;;;;;;;;1;;;;;;;191000;243000;243000;191000;;;;1;;;;;;;;;;;;;243000;191000
3942;Upper Strensham|COUN000346|S2;Upper Strensham|COUN000346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;243000;;;191000;;;;;;;;;;;;;1;;;;;;;191000;243000;243000;191000;;;;1;;;;;;;;;;;;;243000;191000
3943;Upper Strensham|COUN000346|S3;Upper Strensham|COUN000346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;243000;;;191000;;;;;;;;;;;;;1;;;;;;;191000;243000;243000;191000;;;;1;;;;;;;;;;;;;243000;191000
3944;Upper Strensham|COUN000346|S4;Upper Strensham|COUN000346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;243000;;;191000;;;;;;;;;;;;;1;;;;;;;191000;243000;243000;191000;;;;1;;;;;;;;;;;;;243000;191000
3945;Upton Warren|COUN000350|B1;Upton Warren|COUN000350;;;;47444;43122;;;;;minimum age, more probably ca. 59000 BP;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;50000;;;25000;;;;57000;;;29000;;;;;;1;43122;47444;;;;;25000;57000;57000;25000;;;;1;;;1;;;;;;;;;;57000;25000
3946;Upton Warren|COUN000350|B2;Upton Warren|COUN000350;;;;47444;43122;;;;;minimum age, more probably ca. 59000 BP;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0; ;50000;;;25000;;;;57000;;;29000;;;;;;1;43122;47444;;;;;25000;57000;57000;25000;;;;1;;;1;;;;;;;;;;57000;25000
3947;Upton Warren|COUN000350|B3;Upton Warren|COUN000350;;;;47444;43122;;;;;Additiol date from Coope (1977), more probably ca. 59000 BP;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0; ;50000;;;25000;;;;57000;;;29000;;;;;;1;43122;47444;;;;;25000;57000;57000;25000;;;;1;;;1;;;;;;;;;;57000;25000
3948;Upton Warren|COUN000350|B4;Upton Warren|COUN000350;;;;47444;43122;;;;;minimum age, more probably ca. 59000 BP;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0; ;50000;;;25000;;;;57000;;;29000;;;;;;1;43122;47444;;;;;25000;57000;57000;25000;;;;1;;;1;;;;;;;;;;57000;25000
3949;Usselo|COUN000351|S1;Usselo|COUN000351;291;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3950;Usselo|COUN000351|S10;Usselo|COUN000351;165;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3951;Usselo|COUN000351|S11;Usselo|COUN000351;151;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3952;Usselo|COUN000351|S12;Usselo|COUN000351;141;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3953;Usselo|COUN000351|S13;Usselo|COUN000351;131;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3954;Usselo|COUN000351|S14;Usselo|COUN000351;121;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3955;Usselo|COUN000351|S15;Usselo|COUN000351;111;121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3956;Usselo|COUN000351|S16;Usselo|COUN000351;101;111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3957;Usselo|COUN000351|S17;Usselo|COUN000351;91;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3958;Usselo|COUN000351|S18;Usselo|COUN000351;81;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3959;Usselo|COUN000351|S2;Usselo|COUN000351;271;291;;16105;14538;;;;;;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;14538;16105;;;;;10000;13500;16105;14538;1;;;;;;;;;;;;;;;;16105;14538
3960;Usselo|COUN000351|S3;Usselo|COUN000351;251;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3961;Usselo|COUN000351|S4;Usselo|COUN000351;231;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3962;Usselo|COUN000351|S5;Usselo|COUN000351;211;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3963;Usselo|COUN000351|S6;Usselo|COUN000351;201;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3964;Usselo|COUN000351|S7;Usselo|COUN000351;195;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3965;Usselo|COUN000351|S8;Usselo|COUN000351;190;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3966;Usselo|COUN000351|S9;Usselo|COUN000351;175;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0; ;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3967;Usselo|COUN000814|A;Usselo|COUN000814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3968;Usselo|COUN000814|B;Usselo|COUN000814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3969;Usselo|COUN000814|C;Usselo|COUN000814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3970;Usselo|COUN000814|D;Usselo|COUN000814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3971;Usselo|COUN000814|E;Usselo|COUN000814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3972;Usselo|COUN000814|S1;Usselo|COUN000814;-70;-60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3973;Usselo|COUN000814|S10;Usselo|COUN000814;20;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3974;Usselo|COUN000814|S11;Usselo|COUN000814;25;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3975;Usselo|COUN000814|S12;Usselo|COUN000814;30;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3976;Usselo|COUN000814|S2;Usselo|COUN000814;-60;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3977;Usselo|COUN000814|S3;Usselo|COUN000814;-50;-40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3978;Usselo|COUN000814|S4;Usselo|COUN000814;-40;-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3979;Usselo|COUN000814|S5;Usselo|COUN000814;-30;-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3980;Usselo|COUN000814|S6;Usselo|COUN000814;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3981;Usselo|COUN000814|S7;Usselo|COUN000814;5;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3982;Usselo|COUN000814|S8;Usselo|COUN000814;10;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3983;Usselo|COUN000814|S9;Usselo|COUN000814;15;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;;;;;;;10000;13500;13500;10000;;;;1;;;;;;;;;;;;;13500;10000
3984;Uxbridge|COUN001436|S48;Uxbridge|COUN001436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;10649;8349;;;;;1;;10000;;;7000;;;;;;;;;;;;;1;;;;;8349;10649;7000;10000;10649;8349;;;1;;;;;;;;;;;;;;10649;8349
3985;Uxbridge|COUN001436|S49;Uxbridge|COUN001436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;10649;8349;;;;;1;;10000;;;7000;;;;;;;;;;;;;1;;;;;8349;10649;7000;10000;10649;8349;;;1;;;;;;;;;;;;;;10649;8349
3986;Uxbridge|COUN001436|S53;Uxbridge|COUN001436;;;;11812;11344;;;;;;;;;;;CalibC14;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;13500;;;10000;;;;;;;;;;;;;1;11344;11812;;;;;10000;13500;11812;11344;1;;;;;;;;;;;;;;;;11812;11344
