SEAD_taxonomic_code	SEAD_taxon_id	SEAD_taxon	SEAD_author_name	Dyntaxa_taxonID
1,029054	29070	Bembidion tetracolum	Say	103368
83,021001	33375	Alphitophagus bifasciatus	(Say)	102162
89,006001	34145	Acanthoscelides obtectus	(Say)	105964
4,007001	29538	Hygrotus versicolor	(Sch.)	103583
93,114004	34816	Lepyrus capucinus	(Schall.)	101201
50,011004	32510	Nitidula carnaria	(Schall.)	105440
4,006001	29529	Hygrotus impressopunctatus	(Schall.)	103585
8,001001	29866	Spercheus emarginatus	(Schall.)	103726
88,023036	33820	Chrysolina varians	(Schall.)	106026
7,004001	29805	Hydrochus elongatus	(Schall.)	102273
1,066004	29396	Chlaenius tristis	(Schall.)	100620
1,051026	29267	Pterostichus niger	(Schall.)	103405
61,0120013	32937	Mycetina cruciata	(Schaller)	102312
93,042001	34565	Philopedon plagiatum	(Schaller)	106300
23,008001	30425	Megarthrus prosseni	Schatz.	104349
4,008032	29579	Hydroporus neglectus	Schaum	103590
1,016013	28983	Dyschirius salinus	Schaum	103327
79,016015	33293	Anaspis regimbarti	Schilsky	102168
1,046008	29236	Acupalpus dubius	Schilsky	100175
4,0080031	29550	Hydroporus gyllenhalii	Schiödte	103614
1,065018	29364	Amara lunicollis	Schiödte	103455
16,005001	30202	Agaricophagus cephalotes	Schmidt	100192
75,004021	33231	Cordicollis instabilis	(Schmidt)	105815
24,021015	31874	Brachygluta helferi	(Schmidt-Göbel)	104341
85,019034	39924	Aphodius melanostictus	Schmidt.	210908
62,0180021	39844	Hippodamia arctica	(Schneid.)	105662
55,014014	32707	Atomaria fuscata	(Schön.)	105542
1,065031	29376	Amara quenseli	(Schön.)	103471
34,010007	39769	Agriotes pilosellus	(Schön.)	100223
1,066006	29398	Chlaenius nitidulus	(Schrank)	100617
93,061002	34621	Pseudocleonus cinereus	(Schrank)	213215
23,09901	31060	Ocypus nitens	(Schrank)	104118
88,050015	33946	Aphthona euphorbiae	(Schrank)	100340
1,070002	29418	Badister bullatus	(Schrank)	103488
93,037007	34548	Exomias araneiformis	(Schrank)	106294
4,023026	29658	Agabus undulatus	(Schrank)	103657
88,003004	33742	Plateumaris consimilis	(Schrank)	101585
1,04103	29180	Harpalus affinis	(Schrank)	103501
10,033002	30063	Atholus duodecimstriatus	(Schrank)	103821
1,021006	29003	Trechus quadristriatus	(Schrank)	103342
85,014003	33442	Onthophagus taurus	(Schreb.)	101459
1,042001	29206	Stenolophus teutonus	(Schrk.)	101829
93,167005	35002	Trichosirocalus thalhammeri	(Schultz)	101926
88,017005	33777	Cryptocephalus octopunctatus	(Scop.)	100744
23,099004	31059	Ocypus ophthalmicus	(Scop.)	104117
65,006011	33044	Cis boleti	(Scop.)	105759
55,00804	32678	Cryptophagus lycoperdi	(Scop.)	105520
12,006001	30092	Dendroxena quadrimaculata	(Scop.)	104035
88,024001	33827	Chrysolina fastuosa	(Scop.)	212693
88,057004	34023	Neocrepidodera ferruginea	(Scop.)	106131
23,055022	30734	Stenus clavicornis	(Scop.)	104253
70,010009	33178	Oedemera nobilis	(Scop.)	212152
70,009001	33177	Oedemera femorata	(Scop.)	105794
85,026001	33563	Maladera holosericea	(Scop.)	101262
27,005002	31930	Rhagonycha fulva	(Scop.)	105119
72,001002	33204	Pyrochroa serraticornis	(Scop.)	212159
85,035001	33575	Anomala dubia	(Scop.)	105069
88,003003	33740	Plateumaris braccata	(Scop.)	105989
88,051039	33989	Longitarsus luridus	(Scop.)	106113
85,049001	33589	Osmoderma eremita	(Scop.)	101479
93,125001	34840	Brachypera zoilus	(Scop.)	106323
50,007001	32435	Pria dulcamarae	(Scop.)	105411
88,041003	33905	Galeruca pomonae	(Scop.)	106077
93,011001	34312	Attelabus nitens	(Scop.)	106189
23,095001	31045	Platydracus fulvipes	(Scop.)	104111
85,018001	33468	Oxyomus sylvestris	(Scop.)	105061
90,001001	34147	Platyrhinus resinosus	(Scop.)	101593
93,064001	34623	Cleonis pigra	(Scop.)	102213
87,027016	39952	Anastrangalia dubia	(Scopoli)	212431
85,014018	33457	Onthophagus similis	(Scriba)	101458
5,002009	29734	Gyrinus suffriani	Scriba	102254
85,006005	33426	Anoplotrupes stercorosus	(Scriba)	105029
10,010005	30010	Saprinus semistriatus	(Scriba)	103793
49,001002	32405	Byturus ochraceus	(Scriba)	105752
93,087018	34678	Bagous czwalinai	Seid.	100448
1,029091	29107	Bembidion quadripustulatum	Serv.	103389
1,029042	29064	Bembidion deletum	Serv.	103364
1,045005	29225	Bradycellus harpalinus	(Serv.)	103517
1,054002	29297	Platyderus depressus	(Serv.)	232294
1,029095	29111	Bembidion obtusum	Serv.	103353
4,00801	29556	Hydroporus incognitus	Sharp	103617
23,0500101	30684	Bledius annae	Sharp	256760
23,188178	31588	Atheta aeneicollis	(Sharp)	104851
9,012003	29945	Helochares punctatus	Sharp	209025
40,00301	32233	Cyphon punctipennis	Sharp	105019
23,148004	31364	Autalia puncticollis	Sharp	104974
9,003012	29889	Cercyon laminatus	Sharp	103756
23,18809	31526	Atheta indubia	(Sharp)	104785
23,114006	31204	Tachyporus pallidus	Sharp	104576
16,011004	30216	Agathidium convexum	Sharp	100197
4,008031	29578	Hydroporus longicornis	Sharp	103611
23,088027	30982	Philonthus addendus	Sharp	104067
45,003001	32329	Trogoderma angustum	(Solier)	105259
14,005001	30113	Nargus velox	(Spence)	103966
14,005005	30115	Nargus anisotomoides	(Spence)	103968
14,011018	30148	Catops nigricans	(Spence)	103996
14,005003	30114	Nargus wilkini	(Spence)	101373
14,010001	30130	Sciodrepoides watsoni	(Spence)	103978
23,090023	31036	Gabrius breviventer	(Sperk)	104044
47,011003	32379	Byrrhus arietinus	Steffan	105232
23,150005	31371	Falagrioma thoracica	(Steph.)	101821
88,050013	33944	Aphthona atrocaerulea	(Steph.)	106098
23,015021	30489	Omalium excavatum	Steph.	104398
5,002006	29730	Gyrinus substriatus	Steph.	103702
40,003006	32229	Cyphon ochraceus	Steph.	105015
23,088072	31017	Philonthus rubripennis	Steph.	104099
23,210002	31695	Ocalea picata	(Steph.)	104698
66,002001	33060	Lyctus brunneus	(Steph.)	105274
62,008014	32961	Scymnus limbatus	Steph.	105632
55,014046	32736	Atomaria linearis	Steph.	105570
87,023003	33631	Grammoptera abdominalis	(Steph.)	102248
50,008058	32472	Meligethes nigrescens	Steph.	105432
55,014025	32719	Atomaria atricapilla	Steph.	105553
23,129001	31297	Encephalus complicans	Steph.	104954
23,055091	30788	Stenus picipes	Steph.	104302
55,014045	32735	Atomaria nigrirostris	Steph.	105569
23,060007	30825	Astenus immaculatus	Steph.	104211
19,008008	30301	Orthoperus nigrescens	Steph.	105683
44,002003	32293	Heterocerus flexuosus	Steph.	105087
53,01701	32597	Cryptolestes ferrugineus	(Steph.)	105482
23,055079	30776	Stenus pallitarsis	Steph.	104296
23,055086	30784	Stenus nitidiusculus	Steph.	101844
58,004013	32809	Enicmus testaceus	(Steph.)	105694
93,044024	34591	Sitona humeralis	Steph.	106317
4,006003	29531	Hygrotus novemlineatus	(Steph.)	103587
23,083001	30944	Neobisnius villosulus	(Steph.)	104105
23,109017	31158	Mycetoporus clavicornis	(Steph.)	104539
23,009001	30432	Proteinus ovalis	Steph.	104356
4,008002	29548	Hydroporus scalesianus	Steph.	103591
5,002002	29725	Gyrinus aeratus	Steph.	103698
23,037003	30573	Coryphium angusticolle	Steph.	104439
4,012001	29591	Laccornis oblongus	(Steph.)	101159
23,113003	31193	Sepedophilus immaculatus	(Steph.)	104567
23,068024	30884	Lathrobium fovulum	Steph.	104238
1,079017	29467	Philorhizus notatus	(Steph.)	103550
1,065013	29361	Amara convexior	Steph.	103453
23,082003	30938	Othius laeviusculus	Steph.	232337
93,110007	34787	Curculio betulae	(Steph.)	106388
4,014003	29593	Deronectes latus	(Steph.)	100815
23,013004	30456	Acrolocha sulcula	(Steph.)	104373
93,044014	34584	Sitona puncticollis	Steph.	106311
23,05507	30766	Stenus fulvicornis	Steph.	104290
23,018001	30507	Philorinum sordidum	(Steph.)	209999
1,041017	29172	Ophonus puncticeps	Steph.	103498
23,104064	31131	Quedius nitipennis	(Steph.)	104169
23,117009	31226	Tachinus scapularis	Steph.	210255
23,075006	30906	Leptacinus pusillus	(Steph.)	104176
23,082005	30940	Othius subuliformis	Steph.	104201
23,055052	30754	Stenus nanus	Steph.	104275
23,082004	30939	Othius angustus	Steph.	104199
23,055033	30740	Stenus melanarius	Steph.	104261
23,121001	31263	Deinopsis erosa	(Steph.)	105000
9,003021	29897	Cercyon convexiusculus	Steph.	103774
23,010014	30440	Eusphalerum primulae	(Steph.)	209941
1,029011	29035	Bembidion properans	(Steph.)	103352
23,188068	31515	Atheta amicula	(Steph.)	104778
30,005009	32001	Dasytes aeratus	Steph.	105354
50,008005	32439	Meligethes flavimanus	Steph.	105414
34,010003	32064	Agriotes acuminatus	(Steph.)	211178
60,024005	32923	Cerylon ferrugineum	Steph.	105606
9,003002	29878	Cercyon depressus	Steph.	103758
23,11401	31210	Tachyporus atriceps	Steph.	104581
7,002018	29784	Ochthebius pusillus	Steph.	232307
93,044011	34581	Sitona suturalis	Steph.	106308
23,112002	31182	Bolitobius castaneus	(Steph.)	104560
23,104067	31133	Quedius fulvicollis	(Steph.)	104172
23,055066	30762	Stenus crassus	Steph.	104284
93,153001	34919	Amalorrhynchus melanarius	(Steph.)	100247
23,055083	30781	Stenus pubescens	Steph.	101847
88,066004	34050	Chaetocnema picipes	Steph.	106144
3,003003	29497	Haliplus confinis	Steph.	103565
23,104048	31122	Quedius fumatus	(Steph.)	104162
23,055042	30746	Stenus nitens	Steph.	104264
23,1130023	31192	Sepedophilus marshami	(Steph.)	104564
9,01101	29936	Laccobius colon	(Steph.)	103736
23,109027	31162	Mycetoporus rufescens	(Steph.)	104544
7,002004	29764	Ochthebius dilatatus	Steph.	103824
23,109013	31156	Mycetoporus nigricollis	Steph.	104533
23,104058	31128	Quedius semiaeneus	(Steph.)	104170
23,079004	30918	Gyrohypnus angustatus	Steph.	104186
55,014036	32727	Atomaria testacea	Steph.	105561
23,088023	30978	Philonthus cognatus	Steph.	104072
23,055067	30763	Stenus brunnipes	Steph.	104287
23,014112	30465	Dropephylla ioptera	(Steph.)	104380
1,042002	29207	Stenolophus skrimshiranus	Steph.	103513
23,1130044	31195	Sepedophilus nigripennis	(Steph.)	104569
23,0461005	30624	Thinodromus arcuatus	(Steph.)	104458
23,046006	30598	Carpelimus bilineatus	Steph.	104459
23,055085	30783	Stenus flavipes	Steph.	104300
1,045001	29221	Bradycellus ruficollis	(Steph.)	103515
18,002005	30248	Eutheia scydmaenoides	Steph.	104002
9,0100031	29924	Anacaena lutescens	(Steph.)	103732
4,006005	29533	Hygrotus nigrolineatus	(Steven)	102277
23,019001	30508	Micralymma marinum	(Ström.)	101320
93,027026	34532	Polydrusus mollis	(Ström.)	106286
1,032003	29141	Patrobus atrorufus	(Ström.)	103337
1,007004	28935	Nebria rufescens	(Ström.)	103288
56,001007	32758	Phalacrus caricis	Sturm	105590
56,002009	32766	Olibrus affinis	(Sturm)	105598
1,082002	29480	Microlestes maurus	(Sturm)	103557
68,022003	33127	Dorcatoma chrysomelina	Sturm	105332
1,065012	29360	Amara nitida	Sturm	103451
47,002001	32362	Limnichus pygmaeus	(Sturm)	102287
3,003016	29511	Haliplus flavicollis	Sturm	103562
1,062026	29337	Agonum gracile	Sturm	103432
16,004001	30201	Colenis immunda	(Sturm)	103930
1,041008	29162	Ophonus rupicola	(Sturm)	103494
1,029089	29105	Bembidion humerale	Sturm	100468
3,003018	29513	Haliplus variegatus	Sturm	103564
88,018001	33803	Oomorphus concolor	(Sturm)	106018
16,01101	30219	Agathidium nigrinum	Sturm	100195
1,065011	29359	Amara montivaga	Sturm	103450
16,011001	30214	Agathidium marginatum	Sturm	103937
1,051012	29253	Pterostichus diligens	(Sturm)	103413
4,00803	29576	Hydroporus melanarius	Sturm	103610
16,003036	30195	Leiodes badia	(Sturm)	103926
1,041058	29196	Harpalus pumilus	Sturm	103511
55,008019	32657	Cryptophagus pubescens	Sturm	105509
55,00803	32669	Cryptophagus distinguendus	Sturm	105515
4,008003	29549	Hydroporus angustatus	Sturm	103592
1,029038	29062	Bembidion monticola	Sturm	208476
47,0040033	32366	Simplocaria metallica	(Sturm)	105226
68,007001	33088	Ernobius nigrinus	(Sturm)	105315
16,002005	30171	Hydnobius punctatus	(Sturm)	209266
1,029018	29049	Bembidion obliquum	Sturm	103376
55,008046	32684	Cryptophagus schmidtii	Sturm	211758
1,029058	29073	Bembidion femoratum	Sturm	103370
4,008015	29562	Hydroporus obscurus	Sturm	103602
1,046003	29232	Acupalpus brunnipes	(Sturm)	103525
17,002009	30236	Clambus minutus	(Sturm)	232349
50,008049	32467	Meligethes lugubris	Sturm	102302
1,050008	29246	Poecilus versicolor	(Sturm)	103401
4,011003	29586	Graptodytes bilineatus	(Sturm)	103622
69,00802	33163	Ptinus raptor	Sturm	105309
1,046006	29234	Acupalpus parvulus	(Sturm)	103527
1,046002	29231	Acupalpus flavicollis	(Sturm)	103524
7,005016	29840	Helophorus nanus	Sturm	103716
1,062011	29327	Agonum versutum	Sturm	103442
1,041052	29193	Harpalus rufipalpis	Sturm	101052
69,008013	33157	Ptinus subpillosus	Sturm	105308
1,029078	29094	Bembidion gilvipes	Sturm	103383
55,008045	32683	Cryptophagus setulosus	Sturm	105524
88,017025	33783	Cryptocephalus aureolus	Suffr.	100734
93,179002	35053	Anoplus roboris	Suffr.	106422
21,019018	30386	Acrotrichis danica	Sundt	103886
23,015006	30480	Omalium septentrionis	Thoms.	104388
23,188175	31585	Atheta aquatilis	(Thoms.)	100414
23,0880261	30981	Philonthus succicola	Thoms.	104066
91,010003	34195	Polygraphus subopacus	Thoms.	106549
4,024004	29670	Ilybius crassus	Thoms.	103663
9,013005	29954	Enochrus fuscipennis	(Thoms.)	103743
4,02401	29677	Ilybius aenescens	Thoms.	103669
58,00401	32807	Enicmus fungicola	Thoms.	105692
40,003002	32227	Cyphon palustris	Thoms.	105013
7,0050092	29830	Helophorus aequalis	Thoms.	103708
88,042002	33909	Lochmaea suturalis	(Thoms.)	106071
55,014044	32734	Atomaria puncticollis	Thoms.	105568
23,0481005	30639	Anotylus maritimus	Thoms.	104484
23,049004	30665	Platystethus alutaceus	Thoms.	104497
4,0080251	29571	Hydroporus acutangulus	Thoms.	103594
7,005021	29842	Helophorus strigifrons	Thoms.	103718
16,011012	30220	Agathidium arcticum	Thoms.	103941
7,00502	29841	Helophorus laticollis	Thoms.	103717
88,002018	33729	Donacia brevitarsis	Thoms.	100851
9,003009	29886	Cercyon marinus	Thoms.	103767
7,0050281	29856	Helophorus lapponicus	Thoms.	103715
23,016006	30493	Phloeonomus punctipennis	Thoms.	104404
23,104014	31099	Quedius brevicornis	(Thoms.)	104141
23,015003	30478	Omalium riparium	Thoms.	104385
4,024007	29674	Ilybius similis	Thoms.	103668
93,106006	34770	Anthonomus bituberculatus	Thoms.	106374
44,002006	32297	Heterocerus fenestratus	(Thun.)	105089
62,019002	32994	Anisosticta strigata	(Thun.)	105648
9,013008	29957	Enochrus affinis	(Thun.)	103748
93,044013	34583	Sitona sulcifrons	(Thun.)	106310
1,029016	29048	Bembidion dentellum	(Thun.)	103373
50,001002	32409	Kateretes pusillus	(Thun.)	105370
10,024004	30038	Platysoma elongatum	(Thun.)	100778
4,023022	29646	Agabus congener	(Thun.)	103647
88,049012	33930	Phyllotreta exclamationis	(Thun.)	106093
88,076006	34101	Cassida flaveola	Thun.	106163
62,008015	32962	Scymnus suturalis	Thun.	105630
40,003007	32230	Cyphon variabilis	(Thun.)	105016
7,003001	29795	Limnebius truncatellus	(Thun.)	103833
23,088043	30995	Philonthus jurgans	Tott.	104083
40,003008	32231	Cyphon laevipennis	Tourn.	105017
7,0050122	29835	Helophorus glacialis	Villa	103712
1,0680029	29409	Oodes gracilis	Villa & Villa	103487
4,003004	29524	Bidessus grossepunctatus	Vorbr.	103578
53,005001	32570	Ahasverus advena	(Waltl)	105474
93,078003	34642	Rhyncolus sculpturatus	Waltl	106433
47,001001	32361	Pelochares versicolor	(Waltl)	233465
53,017007	32593	Cryptolestes duplicatus	(Waltl)	100749
55,015001	32750	Ootypus globosus	(Waltl)	105578
93,04402	34588	Sitona waterhousei	Walton	213194
93,013004	34317	Apion cruentatum	Walton	106216
21,002004	30310	Ptenidium intermedium	Wank.	101666
88,051003	33956	Longitarsus jacobaeae	(Water.)	106102
83,029001	33402	Latheticus oryzae	Water.	105843
88,052008	34006	Altica palustris	(Weise)	106122
93,013046	34350	Squamapion cineraceum	(Wenck.)	100347
93,1730031	35018	Mecinus heydenii	Wenck.	101270
1,029051	29067	Bembidion bruxellense	Wesm.	103369
88,023028	33817	Chrysolina sturmi	(Westh.)	106025
58,00301	32792	Cartodere nodifer	(Westwood)	105712
93,163019	34941	Ceutorhynchus pectoralis	Wiese	213546
93,163007	34938	Ceutorhynchus pervicax	Wiese	100595
83,024003	33385	Palorus ratzeburgii	(Wiss.)	105832
83,024001	33383	Palorus subdepressus	(Woll.)	105830
59,006001	32885	Berginus tamarisci	Woll.	105786
10,007005	29999	Acritus homoeopathicus	Woll.	209090
93,073001	34630	Pentarthrum huttoni	Woll.	213427
91,034004	34259	Orthotomicus erosus	(Woll.)	106565
23,237018	31780	Aleochara funebris	Woll.	104613
88,050018	33949	Aphthona erichsoni	(Zett.)	106101
23,114019	31215	Tachyporus obscurellus	Zett.	104571
12,001004	30074	Nicrophorus investigator	Zett.	104025
23,1040675	31134	Quedius fellmani	(Zett.)	104168
1,0290045	29028	Bembidion lapponicum	Zett.	103350
23,030002	30539	Acidota quadrata	(Zett.)	104428
1,041047	29190	Harpalus laevipes	Zett.	103508
23,016104	30496	Phloeostiba lapponica	(Zett.)	104401
23,035014	30567	Anthophagus omalinus	Zett.	104437
4,007003	29540	Hygrotus quinquelineatus	(Zett.)	103584
1,065025	29369	Amara famelica	Zimm.	103459
88,00202	33731	Donacia vulgaris	Zsch.	105984
88,002016	33727	Donacia bicolora	Zsch.	105981
1,0010001	28885	Carabidae		2001007
3	29489	Haliplidae		2001010
4	29516	Dytiscidae		2001012
7,004	29804	Hydrophilidae		2001021
10,0000001	29980	Histeridae		2001023
21,02	30397	Ptiliidae		2001025
16,0000001	30166	Leiodidae		2001027
12,0000001	30071	Silphidae		2001029
23	30406	Staphylinidae		2001030
17,0020126	30242	Clambidae		2001031
40,0070002	32243	Scirtidae		2001033
85,0000001	33414	Scarabaeidae		2001036
42,0000001	32245	Dryopidae		2001039
47,0000001	32360	Byrrhidae		2001042
27,0000001	31897	Cantharidae		2001047
34,0000001	32035	Elateridae		2001048
36,0000001	32163	Eucnemidae		2001049
45	30565	Dermestidae		2001054
69	33138	Ptinidae		2001056
31	32007	Cleridae		2001060
30,0000001	31989	Dasytidae		2001061
50,0001	39806	Kateretidae		2001062
50	32407	Nitidulidae		2001063
53	32553	Cucujidae		2001067
55	32625	Cryptophagidae		2001069
56	32753	Phalacridae		2001072
61,1	32939	Endomychidae		2001076
62	32940	Coccinellidae		2001077
58,1	32867	Latridiidae		2001079
60,0000001	32887	Zopheridae		2001083
59	32868	Mycetophagidae		2001084
71,002	33185	Salpingidae		2001090
75,0045	33240	Anthicidae		2001092
83	33352	Tenebrionidae		2001095
73	33207	Scraptiidae		2001096
79	33259	Mordellidae		2001097
80	33303	Melandryidae		2001100
87,0000001	33604	Cerambycidae		2001101
88,0000001	33711	Chrysomelidae		2001102
93,0000001	34283	Curculionidae		2001107
93,0130652	34363	Ceratapion		6001568
93,0131141	34400	Eutrichapion		6001571
93,0130382	34344	Exapion		6001572
93,0131112	34396	Holotrichapion		6001574
93,0130133	34329	Perapion		6001584
93,0130872	34381	Pirapion		6001585
93,013145	34424	Protapion		6001586
93,0131451	34425	Protapion		6001586
93,0130425	40019	Taeniapion		6001595
93,0070052	34297	Caenorhinus		6001738
4,0070042	29543	Hygrotus		1002411
55,0140586	32744	Atomaria (Anchicera)		6001947
55,0140588	32746	Atomaria (Atomaria)		6001948
23,1540102	31390	Tachyusa		6001979
23,1540105	31391	Tachyusa		6001979
58,0090045	32866	Corticariinae		6002675
4,0140032	29594	Deronectes		1002418
4,0160042	29606	Nebrioporus		1002420
93,0261064	34517	Cathormiocerus		6003053
42,0025	32257	Elminae		6003244
4,0230272	29663	Agabus		1002424
4,0230275	29664	Agabus		1002424
4,0240102	29679	Ilybius		1002425
4,0240105	29680	Ilybius		1002425
4,0260092	29689	Rhantus		1002426
4,0260095	29690	Rhantus		1002426
4,0270045	29698	Colymbetes		1002427
4,0200032	29623	Laccophilus		1002428
4,0280052	29702	Hydaticus		1002429
4,0290042	29707	Graphoderus		1002430
4,0300022	29711	Acilius		1002431
4,0300023	29712	Acilius		1002431
4,0310072	29719	Dytiscus		1002432
4,0310075	29720	Dytiscus		1002432
4,0320012	29722	Cybister		1002433
5,0020122	29738	Gyrinus		1002434
5,0020125	29739	Gyrinus		1002434
7,0050312	29863	Helophorus		1002437
7,0050315	29864	Helophorus		1002437
7,00504	29865	Helophorus		1002437
7,0040052	29814	Hydrochus		1002439
7,0040055	29815	Hydrochus		1002439
9,0180052	29978	Berosus		1002441
9,0180055	29979	Berosus		1002441
9,0150032	29967	Chaetarthria		1002442
9,0070022	29914	Paracymus		1002443
9,0100032	29925	Anacaena		1002444
9,0100035	29926	Anacaena		1002444
9,011021	29941	Laccobius		1002445
9,011022	29942	Laccobius		1002445
9,0120032	29946	Helochares		1002446
9,0120035	29947	Helochares		1002446
9,0130092	29960	Enochrus		1002447
9,0130095	29961	Enochrus		1002447
9,0080025	29918	Hydrobius		1002449
9,0170051	29973	Hydrophilus		1002452
9,0030232	29900	Cercyon		1002454
9,0030235	29901	Cercyon		1002454
9,0040052	29904	Megasternum		1002455
9,0050032	29908	Cryptopleurum		1002456
9,0050035	29909	Cryptopleurum		1002456
9,0020042	29874	Sphaeridium		1002457
9,0020045	29875	Sphaeridium		1002457
10,0050042	29994	Abraeus		1002460
10,0070055	30000	Acritus		1002462
10,0070056	30001	Acritus		1002462
10,0100152	30015	Saprinus		1002465
10,0100155	30016	Saprinus		1002465
10,0090052	30007	Gnathoncus		1002469
10,0160022	30028	Dendrophilus		1002471
10,0200022	30034	Paromalus		1002474
10,0030032	29988	Onthophilus		1002475
10,0320086	30054	Margarinotus		1002476
10,0320087	30055	Margarinotus		1002476
10,0320142	30060	Hister		1002477
10,0320145	30061	Hister		1002477
7,0020232	29793	Ochthebius		1002483
7,0020235	29794	Ochthebius		1002483
7,0010272	29760	Hydraena		1002484
7,0010275	29761	Hydraena		1002484
7,0030102	29802	Limnebius		1002485
7,0030105	29803	Limnebius		1002485
21,0020142	30318	Ptenidium		1002487
21,0020145	30319	Ptenidium		1002487
21,0030052	30322	Actidium		1002488
21,0040042	30326	Oligella		1002489
21,0060152	30335	Ptilium		1002492
21,0060155	30336	Ptilium		1002492
21,0090092	30348	Ptiliolum		1002495
21,0100022	30352	Microptilium		1002496
21,0120072	30361	Ptinella		1002497
21,0190501	30395	Acrotrichis		1002502
21,0190502	30396	Acrotrichis		1002502
16,0020082	30172	Hydnobius		1002509
16,0030435	30200	Leiodes		1002510
16,0110202	30227	Agathidium		1002518
16,0110205	30228	Agathidium		1002518
15,0010212	30164	Colon		1002519
15,0010215	30165	Colon		1002519
14,0010052	30109	Ptomaphagus		1002520
14,0050052	30116	Nargus		1002523
14,0060175	30128	Choleva		1002524
14,010005	30133	Sciodrepoides		1002526
14,0110202	30149	Catops		1002527
14,0110205	30150	Catops		1002527
18,0020052	30249	Eutheia		1002531
18,0020055	30250	Eutheia		1002531
18,0050292	30259	Neuraphes		1002534
18,0070162	30270	Stenichnus		1002536
18,0070165	30271	Stenichnus		1002536
18,0090292	30282	Euconnus		1002538
18,0100042	30286	Scydmaenus		1002539
12,0010102	30079	Nicrophorus		1002540
12,0010105	30080	Nicrophorus		1002540
12,0030032	30086	Thanatophilus		1002542
12,0030035	30087	Thanatophilus		1002542
12,0050022	30091	Aclypea		1002544
12,00701	39684	Silpha		1002546
23,0840042	30953	Erichsonius		1002549
23,0900252	31038	Gabrius		1002550
23,0900255	31039	Gabrius		1002550
23,0880762	31020	Philonthus		1002553
23,0880765	31021	Philonthus		1002553
23,0830042	30948	Neobisnius		1002554
23,0830045	30949	Neobisnius		1002554
23,0860011	39723	Remus		1002555
23,0920032	31043	Ontholestes		1002558
23,0980032	31055	Staphylinus		1002561
23,0990252	31074	Ocypus		1002562
23,0990255	31075	Ocypus		1002562
23,1000062	31083	Heterothops		1002564
23,1040715	31140	Quedius		1002567
23,0750062	30907	Leptacinus		1002570
23,0750065	30908	Leptacinus		1002570
23,07901	30920	Gyrohypnus		1002573
23,079012	30921	Gyrohypnus		1002573
23,0800192	30933	Xantholinus		1002577
23,0800195	30934	Xantholinus		1002577
23,0820072	30942	Othius		1002578
23,0820075	30943	Othius		1002578
23,0590102	30819	Paederus		1002581
23,0590105	30820	Paederus		1002581
23,0600102	30827	Astenus		1002582
23,0600105	30828	Astenus		1002582
23,0610082	30836	Rugilus		1002583
23,0610085	30837	Rugilus		1002583
23,0620102	30846	Medon		1002584
23,0630052	30852	Sunius		1002586
23,0640042	30856	Pseudomedon		1002587
23,0650022	30859	Lithocharis		1002588
23,0650025	30860	Lithocharis		1002588
23,0660142	30866	Scopaeus		1002590
23,0660145	30867	Scopaeus		1002590
23,068033	30889	Lathrobium		1002591
23,068034	30890	Lathrobium		1002591
23,0580032	30809	Euaesthetus		1002595
23,0580035	30810	Euaesthetus		1002595
23,0551162	30802	Stenus		1002596
23,0010082	30415	Micropeplus		1002599
23,0010085	30416	Micropeplus		1002599
24,0020042	31809	Bibloporus		1002600
24,0050092	31816	Bibloplectus		1002602
24,0050095	31817	Bibloplectus		1002602
24,0060182	31833	Euplectus		1002604
24,0060185	31834	Euplectus		1002604
24,0080102	31838	Plectophloeus		1002606
24,01101	31840	Trimium		1002608
24,0150072	31848	Batrisodes		1002610
24,0170062	31853	Bythinus		1002611
24,0180362	31859	Bryaxis		1002612
24,0180365	31860	Bryaxis		1002612
24,0190042	31863	Tychus		1002615
24,0200022	31866	Rybaxis		1002616
24,0210152	31875	Brachygluta		1002617
24,0210155	31876	Brachygluta		1002617
23,0070021	30422	Metopsia		1002625
23,0080082	30430	Megarthrus		1002626
23,0090072	30437	Proteinus		1002627
23,0090075	30438	Proteinus		1002627
23,0100342	30450	Eusphalerum		1002628
23,0100345	30451	Eusphalerum		1002628
23,0120051	30454	Pycnoglypta		1002630
23,0130042	30457	Acrolocha		1002631
23,0142161	30474	Hapalaraea		1002632
23,0150212	30490	Omalium		1002634
23,0150215	30491	Omalium		1002634
23,0160072	30494	Phloeonomus		1002635
23,0170041	30505	Xylodromus		1002636
23,0170042	30506	Xylodromus		1002636
23,0250052	30519	Anthobium		1002645
23,0250053	30520	Anthobium		1002645
23,0260122	30528	Olophrum		1002646
23,0260125	30529	Olophrum		1002646
23,0270015	30531	Arpedium		1002647
23,0280032	30537	Arpedium		1002647
23,028003	30536	Arpedium		1002647
23,0300052	30541	Acidota		1002649
23,0300055	30542	Acidota		1002649
23,0320132	30551	Lesteva		1002650
23,0320135	30552	Lesteva		1002650
23,0330052	30559	Geodromicus		1002651
23,0330053	30560	Geodromicus		1002651
23,0350172	30569	Anthophagus		1002652
23,0350173	30570	Anthophagus		1002652
23,0380062	30579	Boreaphilus		1002656
22,0030082	30404	Scaphisoma		1002658
23,0450082	30594	Ochthephilus		1002664
23,0510245	30717	Thinobius		1002665
23,0460342	30620	Carpelimus		1002667
23,0460345	30621	Carpelimus		1002667
23,0480091	30634	Oxytelus		1002669
23,04810271	30655	Anotylus		1002670
